1.270000;0.000000;0.000000
1.304005;0.000000;0.118708
1.358173;0.000000;0.294169
1.440540;0.000000;0.536817
1.560359;0.000000;0.853058
1.732713;0.000000;1.256699
1.978064;0.000000;1.763649
2.309428;0.000000;2.367441
2.742196;0.000000;3.064616
3.290351;0.000000;3.845645
3.945761;0.000000;4.668750
4.701660;0.000000;5.498187
5.507499;0.000000;6.261668
6.337635;0.000000;6.932036
7.179527;0.000000;7.501766
8.022875;0.000000;7.969271
8.841188;0.000000;8.330783
9.641896;0.000000;8.603095
10.432997;0.000000;8.800257
11.185594;0.000000;8.929679
11.800000;0.000000;9.000000

1.265582;0.105846;0.000000
1.299500;0.108683;0.118708
1.353641;0.113211;0.294169
1.436158;0.120112;0.536817
1.556473;0.130175;0.853058
1.729894;0.144679;1.256699
1.977148;0.165357;1.763649
2.311365;0.193309;2.367441
2.747875;0.229817;3.064616
3.300338;0.276022;3.845645
3.959913;0.331185;4.668750
4.719118;0.394680;5.498187
5.526774;0.462228;6.261668
6.357165;0.531677;6.932036
7.197944;0.601995;7.501766
8.039113;0.672346;7.969271
8.854568;0.740546;8.330783
9.651992;0.807238;8.603095
10.439538;0.873104;8.800257
11.188577;0.935749;8.929679
11.800000;0.986885;9.000000

1.252357;0.210956;0.000000
1.286008;0.216624;0.118708
1.340028;0.225724;0.294169
1.422888;0.239681;0.536817
1.544468;0.260161;0.853058
1.720688;0.289845;1.256699
1.972993;0.332345;1.763649
2.314845;0.389928;2.367441
2.761434;0.465155;3.064616
3.325585;0.560184;3.845645
3.996598;0.673215;4.668750
4.765102;0.802667;5.498187
5.578185;0.939628;6.261668
6.409858;1.079721;6.932036
7.248203;1.220937;7.501766
8.083934;1.361714;7.969271
8.891918;1.497816;8.330783
9.680479;1.630647;8.603095
10.458185;1.761649;8.800257
11.197157;1.886126;8.929679
11.800000;1.987674;9.000000

1.230418;0.314597;0.000000
1.263601;0.323082;0.118708
1.317289;0.336809;0.294169
1.400368;0.358051;0.536817
1.523324;0.389488;0.853058
1.702889;0.435400;1.256699
1.961476;0.501517;1.763649
2.313055;0.591409;2.367441
2.772735;0.708942;3.064616
3.352418;0.857157;3.845645
4.039161;1.032746;4.668750
4.821245;1.232712;5.498187
5.643359;1.442913;6.261668
6.478863;1.656537;6.932036
7.316059;1.870594;7.501766
8.146250;2.082860;7.969271
8.945288;2.287161;8.330783
9.722236;2.485813;8.603095
10.486158;2.681135;8.800257
11.210280;2.866281;8.929679
11.800000;3.017063;9.000000

1.199918;0.416050;0.000000
