1.270000;0.000000;0.000000
1.266215;0.097971;0.000000
1.254884;0.195359;0.000000
1.236074;0.291582;0.000000
1.209898;0.386067;0.000000
1.176510;0.478251;0.000000
1.136110;0.567585;0.000000
1.088940;0.653537;0.000000
1.035279;0.735593;0.000000
0.988544;0.797296;0.000000
0.934684;0.859806;0.000000
0.884105;0.911733;0.000000
0.802961;0.983948;0.000000
0.715943;1.048964;0.000000
0.623687;1.106307;0.000000
0.526869;1.155556;0.000000
0.426196;1.196351;0.000000
0.322405;1.228395;0.000000
0.216256;1.251452;0.000000
0.108525;1.265355;0.000000
0.000000;1.270000;0.000000
-0.108525;1.265355;0.000000
-0.216256;1.251452;0.000000
-0.322405;1.228395;0.000000
-0.426196;1.196351;0.000000
-0.526869;1.155556;0.000000
-0.623687;1.106307;0.000000
-0.715943;1.048964;0.000000
-0.802961;0.983948;0.000000
-0.884105;0.911733;0.000000
-0.934684;0.859806;0.000000
-0.988544;0.797296;0.000000
-1.035279;0.735593;0.000000
-1.088940;0.653537;0.000000
-1.136110;0.567585;0.000000
-1.176510;0.478251;0.000000
-1.209898;0.386067;0.000000
-1.236074;0.291582;0.000000
-1.254884;0.195359;0.000000
-1.266215;0.097971;0.000000
-1.270000;0.000000;0.000000
-1.266215;-0.097971;0.000000
-1.254884;-0.195359;0.000000
-1.236074;-0.291582;0.000000
-1.209898;-0.386067;0.000000
-1.176510;-0.478251;0.000000
-1.136110;-0.567585;0.000000
-1.088940;-0.653537;0.000000
-1.035279;-0.735593;0.000000
-0.988544;-0.797296;0.000000
-0.934684;-0.859806;0.000000
-0.884105;-0.911733;0.000000
-0.802961;-0.983948;0.000000
-0.715943;-1.048964;0.000000
-0.623687;-1.106307;0.000000
-0.526869;-1.155556;0.000000
-0.426196;-1.196351;0.000000
-0.322405;-1.228395;0.000000
-0.216256;-1.251452;0.000000
-0.108525;-1.265355;0.000000
0.000000;-1.270000;0.000000
0.108525;-1.265355;0.000000
0.216256;-1.251452;0.000000
0.322405;-1.228395;0.000000
0.426196;-1.196351;0.000000
0.526869;-1.155556;0.000000
0.623687;-1.106307;0.000000
0.715943;-1.048964;0.000000
0.802961;-0.983948;0.000000
0.884105;-0.911733;0.000000
0.934684;-0.859806;0.000000
0.988544;-0.797296;0.000000
1.035279;-0.735593;0.000000
1.088940;-0.653537;0.000000
1.136110;-0.567585;0.000000
1.176510;-0.478251;0.000000
1.209898;-0.386067;0.000000
1.236074;-0.291582;0.000000
1.254884;-0.195359;0.000000
1.266215;-0.097971;0.000000
1.270000;0.000000;0.000000

1.303893;0.000000;0.118708
1.300039;0.100588;0.118708
1.288493;0.200591;0.118708
1.269307;0.299421;0.118708
1.242565;0.396491;0.118708
1.208395;0.491213;0.118708
1.166981;0.583008;0.118708
1.118568;0.671318;0.118708
1.063459;0.755616;0.118708
1.015451;0.818997;0.118708
