1.270000;0.000000;0.000000
1.265790;0.103325;0.000000
1.253187;0.205965;0.000000
1.232276;0.307240;0.000000
1.203194;0.406477;0.000000
1.166135;0.503020;0.000000
1.121345;0.596227;0.000000
1.069119;0.685481;0.000000
1.009805;0.770190;0.000000
0.964568;0.826140;0.000000
0.912187;0.883637;0.000000
0.862848;0.931876;0.000000
0.782626;1.000198;0.000000
0.697016;1.061635;0.000000
0.606607;1.115763;0.000000
0.512023;1.162210;0.000000
0.413913;1.200656;0.000000
0.312954;1.230837;0.000000
0.209841;1.252544;0.000000
0.105283;1.265629;0.000000
0.000000;1.270000;0.000000
-0.105283;1.265629;0.000000
-0.209841;1.252544;0.000000
-0.312954;1.230837;0.000000
-0.413913;1.200656;0.000000
-0.512023;1.162210;0.000000
-0.606607;1.115763;0.000000
-0.697016;1.061635;0.000000
-0.782626;1.000198;0.000000
-0.862848;0.931876;0.000000
-0.912187;0.883637;0.000000
-0.964568;0.826140;0.000000
-1.009805;0.770190;0.000000
-1.069119;0.685481;0.000000
-1.121345;0.596227;0.000000
-1.166135;0.503020;0.000000
-1.203194;0.406477;0.000000
-1.232276;0.307240;0.000000
-1.253187;0.205965;0.000000
-1.265790;0.103325;0.000000
-1.270000;0.000000;0.000000
-1.265790;-0.103325;0.000000
-1.253187;-0.205965;0.000000
-1.232276;-0.307240;0.000000
-1.203194;-0.406477;0.000000
-1.166135;-0.503020;0.000000
-1.121345;-0.596227;0.000000
-1.069119;-0.685481;0.000000
-1.009805;-0.770190;0.000000
-0.964568;-0.826140;0.000000
-0.912187;-0.883637;0.000000
-0.862848;-0.931876;0.000000
-0.782626;-1.000198;0.000000
-0.697016;-1.061635;0.000000
-0.606607;-1.115763;0.000000
-0.512023;-1.162210;0.000000
-0.413913;-1.200656;0.000000
-0.312954;-1.230837;0.000000
-0.209841;-1.252544;0.000000
-0.105283;-1.265629;0.000000
0.000000;-1.270000;0.000000
0.105283;-1.265629;0.000000
0.209841;-1.252544;0.000000
0.312954;-1.230837;0.000000
0.413913;-1.200656;0.000000
0.512023;-1.162210;0.000000
0.606607;-1.115763;0.000000
0.697016;-1.061635;0.000000
0.782626;-1.000198;0.000000
0.862848;-0.931876;0.000000
0.912187;-0.883637;0.000000
0.964568;-0.826140;0.000000
1.009805;-0.770190;0.000000
1.069119;-0.685481;0.000000
1.121345;-0.596227;0.000000
1.166135;-0.503020;0.000000
1.203194;-0.406477;0.000000
1.232276;-0.307240;0.000000
1.253187;-0.205965;0.000000
1.265790;-0.103325;0.000000
1.270000;0.000000;0.000000

1.307843;0.000000;0.131898
1.303514;0.106405;0.131898
1.290555;0.212107;0.131898
1.269046;0.316408;0.131898
1.239125;0.418616;0.131898
1.200982;0.518051;0.131898
1.154865;0.614050;0.131898
1.101075;0.705970;0.131898
1.039967;0.793195;0.131898
0.993357;0.850797;0.131898
0.939383;0.909982;0.131898
0.888546;0.959630;0.131898
0.805895;1.029937;0.131898
0.717705;1.093148;0.131898
0.624586;1.148833;0.131898
0.527179;1.196613;0.131898
0.426152;1.236160;0.131898
0.322201;1.267203;0.131898
0.216037;1.289531;0.131898
0.108391;1.302989;0.131898
0.000000;1.307485;0.131898
-0.108391;1.302989;0.131898
-0.216037;1.289531;0.131898
-0.322201;1.267203;0.131898
-0.426152;1.236160;0.131898
-0.527179;1.196613;0.131898
-0.624586;1.148833;0.131898
-0.717705;1.093148;0.131898
-0.805895;1.029937;0.131898
-0.888546;0.959630;0.131898
-0.939383;0.909982;0.131898
-0.993357;0.850797;0.131898
-1.039967;0.793195;0.131898
-1.101075;0.705970;0.131898
-1.154865;0.614050;0.131898
-1.200982;0.518051;0.131898
-1.239125;0.418616;0.131898
-1.269046;0.316408;0.131898
-1.290555;0.212107;0.131898
-1.303514;0.106405;0.131898
-1.307843;0.000000;0.131898
-1.303514;-0.106405;0.131898
-1.290555;-0.212107;0.131898
-1.269046;-0.316408;0.131898
-1.239125;-0.418616;0.131898
-1.200982;-0.518051;0.131898
-1.154865;-0.614050;0.131898
-1.101075;-0.705970;0.131898
-1.039967;-0.793195;0.131898
-0.993357;-0.850797;0.131898
-0.939383;-0.909982;0.131898
-0.888546;-0.959630;0.131898
-0.805895;-1.029937;0.131898
-0.717705;-1.093148;0.131898
-0.624586;-1.148833;0.131898
-0.527179;-1.196613;0.131898
-0.426152;-1.236160;0.131898
-0.322201;-1.267203;0.131898
-0.216037;-1.289531;0.131898
-0.108391;-1.302989;0.131898
0.000000;-1.307485;0.131898
0.108391;-1.302989;0.131898
0.216037;-1.289531;0.131898
0.322201;-1.267203;0.131898
0.426152;-1.236160;0.131898
0.527179;-1.196613;0.131898
0.624586;-1.148833;0.131898
0.717705;-1.093148;0.131898
0.805895;-1.029937;0.131898
0.888546;-0.959630;0.131898
0.939383;-0.909982;0.131898
0.993357;-0.850797;0.131898
1.039967;-0.793195;0.131898
1.101075;-0.705970;0.131898
1.154865;-0.614050;0.131898
1.200982;-0.518051;0.131898
1.239125;-0.418616;0.131898
1.269046;-0.316408;0.131898
1.290555;-0.212107;0.131898
1.303514;-0.106405;0.131898
1.307843;0.000000;0.131898

1.368323;0.000000;0.326855
1.363830;0.111328;0.326855
1.350366;0.221937;0.326855
1.327993;0.331105;0.326855
1.296824;0.438108;0.326855
1.257025;0.542225;0.326855
1.208819;0.642738;0.326855
1.152500;0.738942;0.326855
1.088441;0.830167;0.326855
1.039547;0.890359;0.326855
0.982920;0.952156;0.326855
0.929588;1.003956;0.326855
0.842917;1.077251;0.326855
0.750501;1.143100;0.326855
0.652990;1.201078;0.326855
0.551054;1.250806;0.326855
0.445387;1.291955;0.326855
0.336706;1.324252;0.326855
0.225745;1.347478;0.326855
0.113256;1.361477;0.326855
0.000000;1.366154;0.326855
-0.113256;1.361477;0.326855
-0.225745;1.347478;0.326855
-0.336706;1.324252;0.326855
-0.445387;1.291955;0.326855
-0.551054;1.250806;0.326855
-0.652990;1.201078;0.326855
-0.750501;1.143100;0.326855
-0.842917;1.077251;0.326855
-0.929588;1.003956;0.326855
-0.982920;0.952156;0.326855
-1.039547;0.890359;0.326855
-1.088441;0.830167;0.326855
-1.152500;0.738942;0.326855
-1.208819;0.642738;0.326855
-1.257025;0.542225;0.326855
-1.296824;0.438108;0.326855
-1.327993;0.331105;0.326855
-1.350366;0.221937;0.326855
-1.363830;0.111328;0.326855
-1.368323;0.000000;0.326855
-1.363830;-0.111328;0.326855
-1.350366;-0.221937;0.326855
-1.327993;-0.331105;0.326855
-1.296824;-0.438108;0.326855
-1.257025;-0.542225;0.326855
-1.208819;-0.642738;0.326855
-1.152500;-0.738942;0.326855
-1.088441;-0.830167;0.326855
-1.039547;-0.890359;0.326855
-0.982920;-0.952156;0.326855
-0.929588;-1.003956;0.326855
-0.842917;-1.077251;0.326855
-0.750501;-1.143100;0.326855
-0.652990;-1.201078;0.326855
-0.551054;-1.250806;0.326855
-0.445387;-1.291955;0.326855
-0.336706;-1.324252;0.326855
-0.225745;-1.347478;0.326855
-0.113256;-1.361477;0.326855
0.000000;-1.366154;0.326855
0.113256;-1.361477;0.326855
0.225745;-1.347478;0.326855
0.336706;-1.324252;0.326855
0.445387;-1.291955;0.326855
0.551054;-1.250806;0.326855
0.652990;-1.201078;0.326855
0.750501;-1.143100;0.326855
0.842917;-1.077251;0.326855
0.929588;-1.003956;0.326855
0.982920;-0.952156;0.326855
1.039547;-0.890359;0.326855
1.088441;-0.830167;0.326855
