1.270000;0.000000;-0.000000
1.262015;0.142195;-0.000000
1.238158;0.282602;-0.000000
1.198732;0.419454;-0.000000
1.144230;0.551032;-0.000000
1.075340;0.675681;-0.000000
0.992926;0.791832;-0.000000
0.898026;0.898026;-0.000000
0.791832;0.992926;-0.000000
0.675681;1.075340;-0.000000
0.551032;1.144230;-0.000000
0.419454;1.198732;-0.000000
0.282602;1.238158;-0.000000
0.142195;1.262015;-0.000000
0.000000;1.270000;-0.000000
-0.142195;1.262015;-0.000000
-0.282602;1.238158;-0.000000
-0.419454;1.198732;-0.000000
-0.551032;1.144230;-0.000000
-0.675681;1.075340;-0.000000
-0.791832;0.992926;-0.000000
-0.898026;0.898026;-0.000000
-0.992926;0.791832;-0.000000
-1.075340;0.675681;-0.000000
-1.144230;0.551032;-0.000000
-1.198732;0.419454;-0.000000
-1.238158;0.282602;-0.000000
-1.262015;0.142195;-0.000000
-1.270000;0.000000;-0.000000
-1.262015;-0.142195;-0.000000
-1.238158;-0.282602;-0.000000
-1.198732;-0.419454;-0.000000
-1.144230;-0.551032;-0.000000
-1.075340;-0.675681;-0.000000
-0.992926;-0.791832;-0.000000
-0.898026;-0.898026;-0.000000
-0.791832;-0.992926;-0.000000
-0.675681;-1.075340;-0.000000
-0.551032;-1.144230;-0.000000
-0.419454;-1.198732;-0.000000
-0.282602;-1.238158;-0.000000
-0.142195;-1.262015;-0.000000
0.000000;-1.270000;-0.000000
0.142195;-1.262015;-0.000000
0.282602;-1.238158;-0.000000
0.419454;-1.198732;-0.000000
0.551032;-1.144230;-0.000000
0.675681;-1.075340;-0.000000
0.791832;-0.992926;-0.000000
0.898026;-0.898026;-0.000000
0.992926;-0.791832;-0.000000
1.075340;-0.675681;-0.000000
1.144230;-0.551032;-0.000000
1.198732;-0.419454;-0.000000
1.238158;-0.282602;-0.000000
1.262015;-0.142195;-0.000000
1.270000;0.000000;-0.000000

1.579442;0.000000;0.824423
1.568613;0.176740;0.818915
1.537006;0.350812;0.805915
1.485493;0.519796;0.789715
1.414530;0.681202;0.773991
1.324882;0.832478;0.762362
1.218569;0.971776;0.758179
1.098359;1.098359;0.762753
0.966327;1.211736;0.774134
0.823680;1.310880;0.788633
0.671490;1.394363;0.802954
0.511147;1.460774;0.815024
0.344412;1.508967;0.823834
0.173308;1.538153;0.829060
0.000000;1.547913;0.830750
-0.173308;1.538153;0.829060
-0.344412;1.508967;0.823834
-0.511147;1.460774;0.815024
-0.671490;1.394363;0.802954
-0.823680;1.310880;0.788633
-0.966327;1.211736;0.774134
-1.098359;1.098359;0.762753
-1.218569;0.971776;0.758179
-1.324882;0.832478;0.762362
-1.414530;0.681202;0.773991
-1.485493;0.519796;0.789715
-1.537006;0.350812;0.805915
-1.568613;0.176740;0.818915
-1.579442;0.000000;0.824423
-1.568613;-0.176740;0.818915
-1.537006;-0.350812;0.805915
-1.485493;-0.519796;0.789715
-1.414530;-0.681202;0.773991
-1.324882;-0.832478;0.762362
-1.218569;-0.971776;0.758179
-1.098359;-1.098359;0.762753
-0.966327;-1.211736;0.774134
-0.823680;-1.310880;0.788633
-0.671490;-1.394363;0.802954
-0.511147;-1.460774;0.815024
-0.344412;-1.508967;0.823834
-0.173308;-1.538153;0.829060
0.000000;-1.547913;0.830750
0.173308;-1.538153;0.829060
0.344412;-1.508967;0.823834
0.511147;-1.460774;0.815024
0.671490;-1.394363;0.802954
0.823680;-1.310880;0.788633
0.966327;-1.211736;0.774134
1.098359;-1.098359;0.762753
1.218569;-0.971776;0.758179
1.324882;-0.832478;0.762362
1.414530;-0.681202;0.773991
1.485493;-0.519796;0.789715
1.537006;-0.350812;0.805915
1.568613;-0.176740;0.818915
1.579442;0.000000;0.824423

2.057738;0.000000;1.781984
2.044463;0.230356;1.770001
2.005589;0.457763;1.741861
1.940659;0.679066;1.707101
1.847252;0.889590;1.673769
1.723889;1.083191;1.649558
1.574299;1.255461;1.641513
1.406446;1.406446;1.652343
1.226818;1.538381;1.677788
1.038283;1.652419;1.709853
0.841832;1.748083;1.741406
0.638293;1.824137;1.767955
0.428943;1.879324;1.787326
0.215512;1.912720;1.798814
0.000000;1.923869;1.802530
-0.215512;1.912720;1.798814
-0.428943;1.879324;1.787326
-0.638293;1.824137;1.767955
-0.841832;1.748083;1.741406
-1.038283;1.652419;1.709853
-1.226818;1.538381;1.677788
-1.406446;1.406446;1.652343
-1.574299;1.255461;1.641513
-1.723889;1.083191;1.649558
-1.847252;0.889590;1.673769
-1.940659;0.679066;1.707101
-2.005589;0.457763;1.741861
-2.044463;0.230356;1.770001
-2.057738;0.000000;1.781984
-2.044463;-0.230356;1.770001
-2.005589;-0.457763;1.741861
-1.940659;-0.679066;1.707101
-1.847252;-0.889590;1.673769
-1.723889;-1.083191;1.649558
-1.574299;-1.255461;1.641513
-1.406446;-1.406446;1.652343
